Name,CDR,Makespan,BestFoundMakespan
f.rnd.6x5.train.1,F20.M1,583,569
f.rnd.6x5.train.2,F20.M1,476,476
f.rnd.6x5.train.3,F20.M1,505,505
f.rnd.6x5.train.4,F20.M1,554,554
f.rnd.6x5.train.5,F20.M1,525,525
f.rnd.6x5.train.6,F20.M1,582,564
f.rnd.6x5.train.7,F20.M1,549,538
f.rnd.6x5.train.8,F20.M1,599,568
f.rnd.6x5.train.9,F20.M1,551,517
f.rnd.6x5.train.10,F20.M1,544,544
f.rnd.6x5.train.11,F20.M1,532,532
f.rnd.6x5.train.12,F20.M1,548,533
f.rnd.6x5.train.13,F20.M1,661,633
f.rnd.6x5.train.14,F20.M1,535,521
f.rnd.6x5.train.15,F20.M1,615,615
f.rnd.6x5.train.16,F20.M1,571,567
f.rnd.6x5.train.17,F20.M1,544,526
f.rnd.6x5.train.18,F20.M1,563,563
f.rnd.6x5.train.19,F20.M1,602,602
f.rnd.6x5.train.20,F20.M1,521,521
f.rnd.6x5.train.21,F20.M1,469,469
f.rnd.6x5.train.22,F20.M1,557,557
f.rnd.6x5.train.23,F20.M1,561,556
f.rnd.6x5.train.24,F20.M1,551,535
f.rnd.6x5.train.25,F20.M1,545,545
f.rnd.6x5.train.26,F20.M1,565,563
f.rnd.6x5.train.27,F20.M1,484,484
f.rnd.6x5.train.28,F20.M1,444,444
f.rnd.6x5.train.29,F20.M1,538,536
f.rnd.6x5.train.30,F20.M1,588,570
f.rnd.6x5.train.31,F20.M1,552,545
f.rnd.6x5.train.32,F20.M1,676,676
f.rnd.6x5.train.33,F20.M1,574,574
f.rnd.6x5.train.34,F20.M1,565,565
f.rnd.6x5.train.35,F20.M1,639,639
f.rnd.6x5.train.36,F20.M1,498,498
f.rnd.6x5.train.37,F20.M1,459,450
f.rnd.6x5.train.38,F20.M1,624,610
f.rnd.6x5.train.39,F20.M1,505,505
f.rnd.6x5.train.40,F20.M1,484,445
f.rnd.6x5.train.41,F20.M1,578,535
f.rnd.6x5.train.42,F20.M1,529,496
f.rnd.6x5.train.43,F20.M1,423,400
f.rnd.6x5.train.44,F20.M1,572,565
f.rnd.6x5.train.45,F20.M1,526,493
f.rnd.6x5.train.46,F20.M1,649,649
f.rnd.6x5.train.47,F20.M1,698,653
f.rnd.6x5.train.48,F20.M1,576,576
f.rnd.6x5.train.49,F20.M1,580,580
f.rnd.6x5.train.50,F20.M1,577,577
f.rnd.6x5.train.51,F20.M1,631,605
f.rnd.6x5.train.52,F20.M1,672,631
f.rnd.6x5.train.53,F20.M1,557,557
f.rnd.6x5.train.54,F20.M1,663,654
f.rnd.6x5.train.55,F20.M1,636,615
f.rnd.6x5.train.56,F20.M1,559,559
f.rnd.6x5.train.57,F20.M1,551,539
f.rnd.6x5.train.58,F20.M1,629,607
f.rnd.6x5.train.59,F20.M1,608,585
f.rnd.6x5.train.60,F20.M1,568,568
f.rnd.6x5.train.61,F20.M1,556,536
f.rnd.6x5.train.62,F20.M1,446,446
f.rnd.6x5.train.63,F20.M1,622,604
f.rnd.6x5.train.64,F20.M1,564,554
f.rnd.6x5.train.65,F20.M1,597,580
f.rnd.6x5.train.66,F20.M1,608,579
f.rnd.6x5.train.67,F20.M1,545,527
f.rnd.6x5.train.68,F20.M1,544,539
f.rnd.6x5.train.69,F20.M1,629,550
f.rnd.6x5.train.70,F20.M1,552,552
f.rnd.6x5.train.71,F20.M1,519,519
f.rnd.6x5.train.72,F20.M1,617,617
f.rnd.6x5.train.73,F20.M1,557,489
f.rnd.6x5.train.74,F20.M1,535,514
f.rnd.6x5.train.75,F20.M1,557,549
f.rnd.6x5.train.76,F20.M1,559,523
f.rnd.6x5.train.77,F20.M1,509,509
f.rnd.6x5.train.78,F20.M1,583,554
f.rnd.6x5.train.79,F20.M1,597,583
f.rnd.6x5.train.80,F20.M1,481,448
f.rnd.6x5.train.81,F20.M1,501,501
f.rnd.6x5.train.82,F20.M1,585,585
f.rnd.6x5.train.83,F20.M1,550,547
f.rnd.6x5.train.84,F20.M1,605,516
f.rnd.6x5.train.85,F20.M1,640,598
f.rnd.6x5.train.86,F20.M1,579,517
f.rnd.6x5.train.87,F20.M1,630,629
f.rnd.6x5.train.88,F20.M1,545,537
f.rnd.6x5.train.89,F20.M1,543,533
f.rnd.6x5.train.90,F20.M1,562,558
f.rnd.6x5.train.91,F20.M1,598,576
f.rnd.6x5.train.92,F20.M1,621,599
f.rnd.6x5.train.93,F20.M1,469,469
f.rnd.6x5.train.94,F20.M1,560,541
f.rnd.6x5.train.95,F20.M1,497,493
f.rnd.6x5.train.96,F20.M1,553,526
f.rnd.6x5.train.97,F20.M1,630,588
f.rnd.6x5.train.98,F20.M1,546,533
f.rnd.6x5.train.99,F20.M1,591,591
f.rnd.6x5.train.100,F20.M1,640,612
f.rnd.6x5.train.101,F20.M1,519,508
f.rnd.6x5.train.102,F20.M1,574,574
f.rnd.6x5.train.103,F20.M1,489,470
f.rnd.6x5.train.104,F20.M1,561,547
f.rnd.6x5.train.105,F20.M1,547,538
f.rnd.6x5.train.106,F20.M1,534,523
f.rnd.6x5.train.107,F20.M1,643,625
f.rnd.6x5.train.108,F20.M1,502,491
f.rnd.6x5.train.109,F20.M1,536,536
f.rnd.6x5.train.110,F20.M1,563,529
f.rnd.6x5.train.111,F20.M1,615,581
f.rnd.6x5.train.112,F20.M1,571,570
f.rnd.6x5.train.113,F20.M1,562,562
f.rnd.6x5.train.114,F20.M1,542,539
f.rnd.6x5.train.115,F20.M1,520,462
f.rnd.6x5.train.116,F20.M1,704,653
f.rnd.6x5.train.117,F20.M1,466,459
f.rnd.6x5.train.118,F20.M1,552,552
f.rnd.6x5.train.119,F20.M1,604,570
f.rnd.6x5.train.120,F20.M1,567,567
f.rnd.6x5.train.121,F20.M1,527,527
f.rnd.6x5.train.122,F20.M1,563,563
f.rnd.6x5.train.123,F20.M1,535,528
f.rnd.6x5.train.124,F20.M1,649,627
f.rnd.6x5.train.125,F20.M1,599,587
f.rnd.6x5.train.126,F20.M1,600,596
f.rnd.6x5.train.127,F20.M1,545,497
f.rnd.6x5.train.128,F20.M1,590,559
f.rnd.6x5.train.129,F20.M1,554,554
f.rnd.6x5.train.130,F20.M1,541,536
f.rnd.6x5.train.131,F20.M1,574,558
f.rnd.6x5.train.132,F20.M1,509,498
f.rnd.6x5.train.133,F20.M1,629,629
f.rnd.6x5.train.134,F20.M1,537,515
f.rnd.6x5.train.135,F20.M1,575,575
f.rnd.6x5.train.136,F20.M1,561,561
f.rnd.6x5.train.137,F20.M1,614,594
f.rnd.6x5.train.138,F20.M1,483,481
f.rnd.6x5.train.139,F20.M1,528,528
f.rnd.6x5.train.140,F20.M1,568,551
f.rnd.6x5.train.141,F20.M1,608,599
f.rnd.6x5.train.142,F20.M1,639,639
f.rnd.6x5.train.143,F20.M1,581,581
f.rnd.6x5.train.144,F20.M1,504,503
f.rnd.6x5.train.145,F20.M1,698,661
f.rnd.6x5.train.146,F20.M1,552,549
f.rnd.6x5.train.147,F20.M1,488,488
f.rnd.6x5.train.148,F20.M1,585,585
f.rnd.6x5.train.149,F20.M1,482,465
f.rnd.6x5.train.150,F20.M1,665,652
f.rnd.6x5.train.151,F20.M1,470,453
f.rnd.6x5.train.152,F20.M1,628,628
f.rnd.6x5.train.153,F20.M1,544,538
f.rnd.6x5.train.154,F20.M1,557,536
f.rnd.6x5.train.155,F20.M1,543,543
f.rnd.6x5.train.156,F20.M1,560,560
f.rnd.6x5.train.157,F20.M1,636,636
f.rnd.6x5.train.158,F20.M1,513,500
f.rnd.6x5.train.159,F20.M1,549,549
f.rnd.6x5.train.160,F20.M1,618,579
f.rnd.6x5.train.161,F20.M1,513,513
f.rnd.6x5.train.162,F20.M1,562,556
f.rnd.6x5.train.163,F20.M1,546,546
f.rnd.6x5.train.164,F20.M1,542,512
f.rnd.6x5.train.165,F20.M1,555,555
