Name,CDR,Makespan
j.rnd.6x5.train.1,F16.M1,521
j.rnd.6x5.train.2,F16.M1,429
j.rnd.6x5.train.3,F16.M1,374
j.rnd.6x5.train.4,F16.M1,514
j.rnd.6x5.train.5,F16.M1,462
j.rnd.6x5.train.6,F16.M1,573
j.rnd.6x5.train.7,F16.M1,413
j.rnd.6x5.train.8,F16.M1,488
j.rnd.6x5.train.9,F16.M1,429
j.rnd.6x5.train.10,F16.M1,470
j.rnd.6x5.train.11,F16.M1,505
j.rnd.6x5.train.12,F16.M1,436
j.rnd.6x5.train.13,F16.M1,547
j.rnd.6x5.train.14,F16.M1,476
j.rnd.6x5.train.15,F16.M1,517
j.rnd.6x5.train.16,F16.M1,569
j.rnd.6x5.train.17,F16.M1,528
j.rnd.6x5.train.18,F16.M1,538
j.rnd.6x5.train.19,F16.M1,569
j.rnd.6x5.train.20,F16.M1,430
j.rnd.6x5.train.21,F16.M1,450
j.rnd.6x5.train.22,F16.M1,514
j.rnd.6x5.train.23,F16.M1,515
j.rnd.6x5.train.24,F16.M1,497
j.rnd.6x5.train.25,F16.M1,466
j.rnd.6x5.train.26,F16.M1,449
j.rnd.6x5.train.27,F16.M1,507
j.rnd.6x5.train.28,F16.M1,420
j.rnd.6x5.train.29,F16.M1,546
j.rnd.6x5.train.30,F16.M1,502
j.rnd.6x5.train.31,F16.M1,446
j.rnd.6x5.train.32,F16.M1,549
j.rnd.6x5.train.33,F16.M1,454
j.rnd.6x5.train.34,F16.M1,557
j.rnd.6x5.train.35,F16.M1,561
j.rnd.6x5.train.36,F16.M1,434
j.rnd.6x5.train.37,F16.M1,458
j.rnd.6x5.train.38,F16.M1,641
j.rnd.6x5.train.39,F16.M1,436
j.rnd.6x5.train.40,F16.M1,383
j.rnd.6x5.train.41,F16.M1,448
j.rnd.6x5.train.42,F16.M1,532
j.rnd.6x5.train.43,F16.M1,391
j.rnd.6x5.train.44,F16.M1,549
j.rnd.6x5.train.45,F16.M1,521
j.rnd.6x5.train.46,F16.M1,646
j.rnd.6x5.train.47,F16.M1,569
j.rnd.6x5.train.48,F16.M1,484
j.rnd.6x5.train.49,F16.M1,457
j.rnd.6x5.train.50,F16.M1,494
j.rnd.6x5.train.51,F16.M1,632
j.rnd.6x5.train.52,F16.M1,573
j.rnd.6x5.train.53,F16.M1,489
j.rnd.6x5.train.54,F16.M1,560
j.rnd.6x5.train.55,F16.M1,535
j.rnd.6x5.train.56,F16.M1,524
j.rnd.6x5.train.57,F16.M1,528
j.rnd.6x5.train.58,F16.M1,500
j.rnd.6x5.train.59,F16.M1,435
j.rnd.6x5.train.60,F16.M1,591
j.rnd.6x5.train.61,F16.M1,487
j.rnd.6x5.train.62,F16.M1,449
j.rnd.6x5.train.63,F16.M1,559
j.rnd.6x5.train.64,F16.M1,487
j.rnd.6x5.train.65,F16.M1,477
j.rnd.6x5.train.66,F16.M1,480
j.rnd.6x5.train.67,F16.M1,423
j.rnd.6x5.train.68,F16.M1,540
j.rnd.6x5.train.69,F16.M1,557
j.rnd.6x5.train.70,F16.M1,538
j.rnd.6x5.train.71,F16.M1,505
j.rnd.6x5.train.72,F16.M1,473
j.rnd.6x5.train.73,F16.M1,468
j.rnd.6x5.train.74,F16.M1,442
j.rnd.6x5.train.75,F16.M1,437
